filename,system,genre,condition,version_note,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,spectral_contrast_std,zero_crossing_rate_mean,zero_crossing_rate_std,harmonic_ratio,percussive_ratio,tempo,onset_density,onset_strength_mean,onset_strength_std,ioi_mean,ioi_std,ioi_cv,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cqt_mean,chroma_cqt_std,tonnetz_mean,tonnetz_std,repetition_score,self_similarity_mean,self_similarity_std,rms_mean,rms_std,rms_var,dynamic_range_db,crest_factor,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_delta_mean,mfcc_delta_std,mfcc_delta2_mean,mfcc_delta2_std,chroma_entropy,key_clarity,spectral_centroid_cv,onset_strength_cv,rms_cv
09IStsImFySgyp0pIQdqAc_suno.mp3,suno,dancepop,ai,current,1916.9092603809163,782.0408354659149,611587.8683362262,2202.1955344080075,635.7757159815823,4148.62491383272,1959.2278461251824,0.00714518642053,0.015634486451745,22.452778258904,11.808388169961978,0.0568953475715944,0.0484801151781214,0.8128573624419604,0.1871426375580396,99.38401442307692,9.233333333333333,2.4242794513702393,3.0355725288391113,0.1082756580893227,0.0297696361833103,0.2749430177441328,0.2683155834674835,0.3143161535263061,0.0987946465611457,0.2634826600551605,0.2802299559116363,0.0516164065560901,0.2193640830411374,0.1414689905569588,0.1414689905569588,0.2427820288144051,0.1543278694152832,0.083298273384571,0.006938602309674,80.0,5.416420639932772,-185.1020050048828,87.74427795410156,87.18317413330078,35.36004638671875,-13.87697410583496,24.192472457885746,-4.707334518432617,18.67778587341309,-9.8623046875,15.849358558654783,-0.56981360912323,14.622072219848633,-11.270325660705566,13.466325759887695,2.138711214065552,15.726932525634766,-0.7583272457122803,15.038065910339355,4.154792308807373,16.501792907714844,1.491736888885498,14.60258960723877,7.239954471588135,14.86945343017578,3.615902900695801,14.033036231994627,-0.0246791131794452,3.149641752243042,-0.0029709017835557,1.935794711112976,3.539154052734375,1.4286583431911841,0.4079696684810588,1.252154543073879,0.5397487417288682
0F2HPooQ20wUQxOOued2JV_suno.mp3,suno,dancepop,ai,current,2063.4625377541715,844.3859371053104,712987.6107812133,2385.877359497474,596.9436201531895,4587.288927958108,2035.3355770783544,0.0151631059125065,0.0229456983506679,21.920560138431984,11.50196269030367,0.054936175744969,0.0334404288357851,0.8101169579809531,0.1898830420190469,89.10290948275862,7.4,1.8322763442993164,2.525947093963623,0.1351170211674413,0.0471893041407269,0.3492476649721904,0.3829019069671631,0.3159408271312713,0.0998186022043228,0.3261862397193908,0.2622462809085846,0.0405697053009059,0.1514781867422059,0.1910235384388649,0.1910235384388649,0.2685951421928471,0.1348871290683746,0.0346070528030395,0.00119764811825,80.0,4.397038130478944,-128.1827392578125,60.74392318725586,102.9869613647461,40.527313232421875,0.821016788482666,13.060463905334473,21.821460723876953,10.102761268615724,5.532698154449463,9.381341934204102,13.800775527954102,9.829297065734863,-2.700576066970825,11.816079139709473,5.364457130432129,10.527243614196776,-1.1674624681472778,8.423505783081055,8.836526870727539,7.694028377532959,1.5041455030441284,7.677386283874512,5.9017462730407715,7.000784873962402,-0.1978960037231445,7.237674236297607,-0.0089920721948146,2.7743027210235596,0.0005649934755638,1.757477879524231,3.545107364654541,1.4672753057969925,0.4092082708825337,1.3785841320740928,0.25656304657385687
0FB5ILDICqwK6xj7W1RP9u_suno.mp3,suno,dancepop,ai,current,2232.054614402251,696.1302443999259,484597.31716830056,2547.914038664916,441.9958815463698,5100.785822912635,1689.9774141108126,0.0178066398948431,0.0251912046223878,22.20430349408854,11.401688452234197,0.0625445953463622,0.0337800619031797,0.7951872222038339,0.2048127777961662,95.703125,8.0,1.895631432533264,2.578838348388672,0.1249408438410231,0.0112749602665967,0.0902423892777867,0.2522411048412323,0.3055121898651123,0.0933376997709274,0.3894635736942291,0.2923890948295593,0.0121455742520985,0.1599809719874863,0.1383427771991806,0.1383427771991806,0.2309841551633325,0.115110158920288,0.0443614833056926,0.0019679411780089,80.0,5.868816226796785,-136.08631896972656,63.23051834106445,92.53473663330078,26.62301445007324,-0.90826016664505,11.92062759399414,14.77931308746338,8.544883728027344,5.063556671142578,7.77134370803833,14.465675354003906,6.8270440101623535,-3.158414840698242,7.271050453186035,7.926252365112305,6.702415943145752,-4.015330791473389,6.386738300323486,0.89144366979599,6.6144304275512695,-5.922951698303223,7.403223991394043,2.223017454147339,8.61235523223877,-1.3266606330871582,8.114007949829102,-0.0144879668951034,2.2662761211395264,0.0003944070194847,1.6357815265655518,3.4618849754333496,2.2777904758004417,0.31187867891230786,1.3604112613844717,0.3853828687516103
0JrkvlLEPhkaztvo2L9UG0_suno.mp3,suno,dancepop,ai,current,1312.0302036544747,847.1794207950838,717712.9710186936,1725.5423564248172,1031.8619471083027,2933.0322643551663,2410.9110048188686,0.0043808137997984,0.0085488222539424,22.69938971107617,10.59019420293861,0.0369188999613003,0.0152446610242137,0.8402552447504557,0.1597447552495443,117.45383522727272,4.566666666666666,1.4594664573669434,2.419313907623291,0.2187114845938375,0.1344115789633166,0.614561138446517,0.2530921399593353,0.304898202419281,0.0929629057645797,0.3529030978679657,0.2945345938205719,-0.0019431534038258,0.2071751726437656,0.149110647707079,0.149110647707079,0.2316756731331319,0.1067230403423309,0.0452198795974254,0.0020448374561965,80.0,4.78436747047687,-245.09036254882812,113.45572662353516,132.01815795898438,48.06081771850586,23.998065948486328,22.758535385131836,15.778547286987305,24.63112449645996,4.925880432128906,17.502328872680664,9.573298454284668,13.421597480773926,-3.9478580951690674,10.053877830505373,-1.986697793006897,14.73920440673828,-6.894714832305908,10.190041542053224,-3.984848976135254,8.507312774658203,-8.247401237487793,6.875064849853516,-4.043906211853027,9.256670951843262,-4.9935383796691895,7.9858317375183105,0.0131644252687692,3.2464540004730225,-0.0021217123139649,2.331171989440918,3.5051512718200684,1.4863775072884713,0.6457011572106501,1.657670099402122,0.4237124374456007
0U372D2pbraSnrTFxSYlNj_suno.mp3,suno,dancepop,ai,current,2468.626730952571,761.5203911859616,579913.30619202,2721.617488810318,390.6084735251121,5642.365881385449,1627.8185141904871,0.0253909137099981,0.0347317792475223,21.097423713346867,11.56654210267294,0.0588371347716718,0.0376502763837541,0.8044423829998109,0.1955576170001891,135.99917763157896,6.066666666666666,1.9976379871368408,2.7281110286712646,0.1645922752157953,0.0563134818717469,0.3421392759648953,0.3977501690387726,0.3131395876407623,0.0980563983321189,0.4743551909923553,0.2402214854955673,-0.0117829495144756,0.0830177803672221,0.1173537412958535,0.1173537412958535,0.2105288560080347,0.1531743109226226,0.0452827364206314,0.0020505262073129,80.0,3.905336483821544,-108.34593963623048,62.42446517944336,76.54633331298828,26.645435333251953,3.7309200763702393,19.536548614501953,20.058624267578125,15.235161781311035,3.8831145763397217,12.887280464172363,10.612743377685549,11.922247886657717,-1.743911623954773,10.996793746948242,4.103432655334473,9.86192798614502,-1.07407546043396,9.196944236755373,9.294690132141112,8.110636711120605,6.686398506164551,7.104693412780762,10.865309715270996,7.395836353302002,6.402523517608643,8.148014068603516,0.0061048539355397,3.970419406890869,-0.0022588483989238,2.7045116424560547,3.560215950012207,1.3336526636078176,0.3084793588425911,1.3656683774044684,0.2956287912660726
0bO5zuBFXv5lZjTBymBZaG_suno.mp3,suno,dancepop,ai,current,908.9536154976138,580.9028878486213,337448.1651108678,1193.863508221547,605.8912380408053,1860.4054170496324,1491.3359864267943,0.0022965292446315,0.0086739575490355,22.79339637037125,11.476836596677716,0.0284246202592879,0.0161716912586327,0.8994709563176074,0.1005290436823925,99.38401442307692,8.333333333333334,2.67683744430542,3.726271867752075,0.1200163920990082,0.009179603198412,0.076486245235895,0.2879180014133453,0.2817113101482391,0.0793612673878669,0.3844659328460693,0.2573617696762085,0.0089910889104836,0.0995508585510113,0.1096942487026839,0.1096942487026839,0.1961803282578321,0.0970970392227172,0.0196462795138359,0.0003859763091895,80.0,5.547625818703243,-246.5407867431641,71.2093505859375,186.74221801757812,37.1954231262207,-17.218427658081055,22.40793800354004,24.1666202545166,10.301849365234377,11.77249240875244,13.580395698547363,10.79780387878418,8.265752792358398,3.407517910003662,7.813268661499023,7.687573432922363,5.513478755950928,-0.6516274809837341,5.748101711273193,2.9277703762054443,5.512487888336182,0.8079060912132263,6.303325653076172,-0.5697190165519714,5.374639987945557,-2.594026565551758,5.8515706062316895,-0.0003652324958238,2.213537216186523,-0.0011675298446789,1.2770448923110962,3.404146432876587,2.5180511753175328,0.6390896938459698,1.3920426417898364,0.20233654548969723
0fK7ie6XwGxQTIkpFoWkd1_suno.mp3,suno,dancepop,ai,current,2266.105541275639,776.6231416095934,603143.5040835545,2693.6595333055625,462.8317593397385,5431.042159231086,1793.3409806893144,0.0176098104566335,0.0226915720850229,21.204327142212296,11.986963987641188,0.0643548640673374,0.041504656934547,0.8509145594976939,0.1490854405023061,129.19921875,8.4,2.4549665451049805,3.336411237716675,0.1186900470679639,0.0301391693662306,0.2539317332056698,0.4486545026302337,0.3019428849220276,0.091169498860836,0.5023568868637085,0.2502084076404571,0.0020088218006204,0.069715067712115,0.1101481160033198,0.1101481160033198,0.2084220700556997,0.1543653309345245,0.0384423695504665,0.0014778159093111,80.0,4.077428143557125,-125.71244049072266,70.13793182373047,84.22560119628906,27.129253387451172,10.642560958862305,17.603839874267578,16.239505767822266,9.711763381958008,6.819253444671631,11.913702011108398,24.609378814697266,9.698128700256348,6.1279778480529785,10.77059268951416,15.719573974609377,10.382132530212402,4.386104583740234,10.991724967956545,11.72394847869873,9.246953964233398,3.6353256702423096,7.462677001953125,8.141562461853027,6.678341865539551,1.8211514949798584,6.506422996520996,-0.0003724402631632,2.886289596557617,-0.0021742831449955,1.5689404010772705,3.5614118576049805,1.350003114213266,0.34271269694366546,1.3590455007353663,0.24903499570035398
0rqCCH30sxXPlMYoo2mk2A_suno.mp3,suno,dancepop,ai,current,1631.125302682236,738.3095125106371,545100.9362636947,2050.186788422897,579.4493954297724,3578.853359163361,1858.0146391624112,0.0084280492737889,0.0154798636212944,23.047823000580426,11.80404264366322,0.0426365524622678,0.0236813989870043,0.7404224981428242,0.2595775018571757,112.34714673913044,5.533333333333333,2.0191147327423096,3.52876353263855,0.1806934652648938,0.0292678325009037,0.1619750468452055,0.3037962317466736,0.315241277217865,0.0993770584464073,0.3385135531425476,0.284531831741333,0.0594974782269431,0.1590877414303634,0.1387655901466115,0.1387655901466115,0.2389414192967295,0.1263610124588012,0.061295673251152,0.0037571594584733,80.0,4.39463282205989,-185.2530517578125,101.895751953125,108.13002014160156,31.167236328125,-5.953419208526611,17.69232940673828,18.587034225463867,14.976397514343262,5.31123161315918,12.459001541137695,19.326993942260746,11.27402114868164,2.367321729660034,10.02027416229248,8.190248489379883,9.546940803527832,0.2809078693389892,9.823026657104492,6.229342460632324,9.61110782623291,-1.5600372552871704,11.61007595062256,1.5272942781448364,11.25545597076416,-4.095553874969482,9.198254585266112,0.005275116302073,3.74389386177063,-0.0022690328769385,3.720855951309204,3.5173850059509277,1.8819781554413855,0.45263813349992765,1.7476785619166406,0.4850837454521702
0sWXjRFc91iTzq3fR1ce0t_suno.mp3,suno,dancepop,ai,current,2164.3153261497037,957.3771557678516,916571.0183861414,2386.035812628128,672.9064881087835,4775.787788131289,2196.8253950606095,0.0172187723219394,0.0287667959928512,22.449313258199588,11.872505066736048,0.0585657834268575,0.0368343434766695,0.8687519720634036,0.1312480279365963,135.99917763157896,5.333333333333333,1.8072471618652344,2.7644238471984863,0.1875120865956445,0.0799944047294693,0.4266093252003066,0.3174439072608948,0.3132160902023315,0.0981043204665184,0.3170702457427978,0.2947632968425751,0.006149881322245,0.2304936706539005,0.1374246244373231,0.1374246244373231,0.244523600132689,0.1161977797746658,0.0452848635613918,0.0020507187582552,80.0,4.952949879898978,-175.42445373535156,98.15760803222656,85.33184051513672,40.62078094482422,-4.826775074005127,20.173688888549805,20.481304168701172,11.761740684509276,2.684869289398194,10.880966186523438,17.259807586669922,10.902539253234863,5.133085250854492,12.28508758544922,12.879932403564451,12.00146770477295,4.7889180183410645,10.479623794555664,12.274432182312012,10.270651817321776,7.581507205963135,10.668476104736328,11.278620719909668,9.323822021484377,7.090476989746094,9.038372993469238,-0.0035323528572916,3.657973289489746,-0.0001031305728247,2.5985069274902344,3.527191162109375,1.937880932810595,0.44234642900716886,1.5296324185079366,0.3897222787753548
0vR2rIVORmgeKiGIgNT0fV_suno.mp3,suno,dancepop,ai,current,2894.350792970954,1041.6612488735166,1085058.1574047343,2785.4743877073415,416.7200956090409,6291.31195729731,1633.5113694787249,0.0478400252759456,0.0736641809344291,20.75560898943652,11.56866964021146,0.1063621686339009,0.1056094710184448,0.7048711471347902,0.2951288528652098,143.5546875,4.733333333333333,2.3731203079223633,4.514886379241943,0.2007455653656261,0.0877192446967572,0.436967285115318,0.4195137917995453,0.3180612325668335,0.1011629477143287,0.4161003530025482,0.269112229347229,-0.0086621817541911,0.0973173760264446,0.1336246871430892,0.1336246871430892,0.2340256969866874,0.1491701602935791,0.0670162662863731,0.0044911801815032,80.0,3.30992793204972,-126.20159149169922,93.27857971191406,53.348201751708984,41.47031784057617,-3.810870409011841,22.644630432128903,12.595748901367188,17.50101089477539,2.842561721801758,15.466341018676758,12.831418991088867,11.258995056152344,2.7535672187805176,10.339584350585938,9.949148178100586,10.223332405090332,-1.4294534921646118,10.43591594696045,4.949435710906982,9.965568542480469,0.85162353515625,9.498992919921877,4.7617878913879395,10.174694061279297,0.5731719136238098,11.215803146362305,0.0136734629049897,5.566757678985596,0.0008453160990029,3.870117425918579,3.5776290893554688,1.1829837953547946,0.35989460966624925,1.902510531800395,0.44926053648768344
